sale_type,sold_date,property_type,address,city,zip_or_postal_code,price,beds,baths,location,square_feet,lot_size,year_built,days_on_market,price_per_square_feet,hoa_per_month,status,source
PAST SALE,January-10-2019,Single Family Residential,3454 Cloverdale Ln,Farmers Branch,75234,329900,4,3,Town North Estates,1930,8799,1959,89,171,,Sold,NTREIS
PAST SALE,January-31-2019,Single Family Residential,10816 Eden Roc Dr,Dallas,75238,329900,3,2,Sylvania Dells,1397,11238,1966,68,236,,Sold,NTREIS
PAST SALE,March-1-2019,Single Family Residential,11625 Neering Dr,Dallas,75218,329900,3,2,Lochwood,1350,7623,1955,39,244,,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,11420 Drummond Dr,Dallas,75228,329900,4,2,Braeburn Glen,3100,14462,1967,11,106,,Sold,NTREIS
PAST SALE,February-8-2019,Single Family Residential,2336 Highlands Creek Rd,Carrollton,75007,329990,3,2,Highlands Of Carrollton Sec 3,2407,9975,1983,60,137,,Sold,NTREIS
PAST SALE,February-25-2019,Single Family Residential,3179 Jubilee Trl,Dallas,75229,330000,3,2,Kenilworth Estates,1610,14375,1961,43,205,,Sold,NTREIS
PAST SALE,February-28-2019,Single Family Residential,9515 Peninsula Dr,Dallas,75218,330000,3,1,LAKE HIGHLANDS REV,1335,9235,1949,40,247,,Sold,NTREIS
PAST SALE,January-14-2019,Single Family Residential,1820 Mcmillan Ave,Dallas,75206,330000,2,1,Ross Ave Annex,1148,7492,1926,85,287,,Sold,NTREIS
PAST SALE,January-15-2019,Single Family Residential,1918 Huron Dr,Rockwall,75087,330000,3,2.5,Lakeside Village Ph V-C,2405,5227,2007,84,137,125,Sold,NTREIS
PAST SALE,January-31-2019,Single Family Residential,211 Howley Ct,Irving,75063,330000,3,2.5,Lakes Valley Ranch Ph 05,1962,7231,1996,68,168,40,Sold,NTREIS
PAST SALE,March-11-2019,Single Family Residential,7156 Elm Creek Ln,Dallas,75252,330000,3,2,Highland Creek Manor,1652,4792,1995,29,200,175,Sold,NTREIS
PAST SALE,March-1-2019,Single Family Residential,6412 Missy Dr,Dallas,75252,330000,4,2.5,Preston Highlands Ph II,2498,8712,1983,39,132,15,Sold,NTREIS
PAST SALE,March-14-2019,Single Family Residential,525 Kirkwood Dr,Dallas,75218,330000,2,1,Lake Highlands Estates,1258,8189,1951,26,262,,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,12037 Bencrest Pl,Dallas,75244,330000,3,2,Meadow Park Inst 02,1479,12676,1964,11,223,,Sold,NTREIS
PAST SALE,January-24-2019,Townhouse,3623 Routh St Unit C,Dallas,75219,333000,2,1.5,Routh Twnhms 3623,1364,915,1980,75,244,75,Sold,NTREIS
PAST SALE,March-20-2019,Single Family Residential,3618 Word St,Dallas,75204,334598,2,2,Bryan Place Ph III,1399,1786,1982,20,239,4,Sold,NTREIS
PAST SALE,February-25-2019,Condo/Co-op,1200 Main St #1404,Dallas,75202,334960,2,2,Metropolitan @ 1200 Main Street,1169,44997,1974,43,287,542,Sold,NTREIS
PAST SALE,February-27-2019,Single Family Residential,4346 Timberglen Rd,Dallas,75287,335000,3,2,Parkway Village Sec One,1810,6534,1988,41,185,33,Sold,NTREIS
PAST SALE,January-18-2019,Single Family Residential,3570 Waldorf Dr,Dallas,75229,335000,3,2,Royal Hills,1776,10193,1956,81,189,,Sold,NTREIS
PAST SALE,March-27-2019,Single Family Residential,5134 Vanderbilt Ave,Dallas,75206,335000,3,2,Greenland Hills Hill Top Sec,1586,7231,1926,13,211,,Sold,NTREIS
PAST SALE,March-8-2019,Single Family Residential,4048 Kirkmeadow Ln,Dallas,75287,335000,4,2.5,Highlands Pkwy,2425,7405,1993,32,138,,Sold,NTREIS
PAST SALE,February-14-2019,Single Family Residential,9912 Silvertree Dr,Dallas,75243,336900,3,3,Woodbridge 02,2712,9627,1983,54,124,10,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,3566 Royal Ln,Dallas,75229,338000,4,2.5,Sparkman Estates,2005,9932,1970,11,169,,Sold,NTREIS
PAST SALE,March-19-2019,Single Family Residential,8449 Sweetwater Dr,Dallas,75228,338500,3,2,Hillridge Add Dec 1,1813,8059,1961,21,187,,Sold,NTREIS
PAST SALE,March-12-2019,Single Family Residential,13252 Kerr Trl,Farmers Branch,75244,339000,4,3,Crestpark Club Estates,2237,12371,1973,28,152,,Sold,NTREIS
PAST SALE,March-13-2019,Single Family Residential,3253 Dartmoor Ct,Dallas,75229,339000,4,2,Coral Hills,1751,13068,1960,27,194,,Sold,NTREIS
PAST SALE,March-15-2019,Single Family Residential,8465 Sweetwood Dr,Dallas,75228,339000,3,2,Hillridge 3rd Sec,1745,8015,1963,25,194,,Sold,NTREIS
PAST SALE,March-21-2019,Single Family Residential,16754 Cleary Cir,Dallas,75248,339000,3,2,Highland North Villas,1969,6403,1983,19,172,,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,7136 Hunt Ln,Rockwall,75087,339000,3,2.5,Heritage Heights,2722,16988,1992,11,125,,Sold,NTREIS
PAST SALE,February-14-2019,Single Family Residential,321 Starr St,Dallas,75203,339500,4,2,Goodes Jno R,1507,5227,2014,54,225,,Sold,NTREIS
PAST SALE,February-14-2019,Single Family Residential,3539 Jenny Dale Dr,Dallas,75212,339500,4,3.5,Greenleaf Bickers,3197,5227,2009,54,106,,Sold,NTREIS
PAST SALE,February-5-2019,Single Family Residential,13221 Kerr Pl,Farmers Branch,75244,339500,3,2,Crestpark Club Estates,1832,17772,1972,63,185,,Sold,NTREIS
PAST SALE,January-18-2019,Townhouse,15723 Spectrum Dr #83,Addison,75001,339500,2,2.5,Townhomes Of District A Ph 01-11,2005,262623,2005,81,169,280,Sold,NTREIS
PAST SALE,February-1-2019,Single Family Residential,18736 Park Grove Ln,Dallas,75287,339900,4,2.5,Highlands Pkwy,2244,6534,1992,67,151,,Sold,NTREIS
PAST SALE,January-17-2019,Single Family Residential,8044 Woodhue Cir,Dallas,75228,339900,4,3,Buckner Terrace 2nd Sec 3rd Inst,2370,10149,1956,82,143,,Sold,NTREIS
PAST SALE,January-25-2019,Single Family Residential,2384 Rockyglen Dr,Dallas,75228,339900,3,2,Claremont Park 01,1574,9932,1961,74,216,,Sold,NTREIS
PAST SALE,March-15-2019,Single Family Residential,9906 Harwell Dr,Dallas,75220,339900,4,2.5,Bradford Estates,2119,10716,1956,25,160,,Sold,NTREIS
PAST SALE,March-19-2019,Single Family Residential,6024 Spring Flower Trl,Dallas,75248,339900,4,2,Preston Port Estates,2272,7928,1977,21,150,,Sold,NTREIS
PAST SALE,March-22-2019,Townhouse,6331 Elder Grove Dr,Dallas,75232,339900,3,3.5,Elderwoods Twnhs,2643,3223,1979,18,129,150,Sold,NTREIS
PAST SALE,January-23-2019,Single Family Residential,2537 Lazydale Dr,Dallas,75228,339990,3,2,Claremont 04 Inst,1772,9104,1966,76,192,,Sold,NTREIS
PAST SALE,February-14-2019,Condo/Co-op,3225 Turtle Creek Blvd #519,Dallas,75219,340000,2,2,Renaissance On Turtle Creek Condo,1240,154028,1998,54,274,716,Sold,NTREIS
PAST SALE,February-25-2019,Single Family Residential,3730 Dunhaven Rd,Dallas,75220,340000,3,2,North Davilla Drive Estates,1339,7405,1951,43,254,,Sold,NTREIS
PAST SALE,March-15-2019,Single Family Residential,10211 Donley Dr,Irving,75063,340000,3,3,Lakes Of Valley Ranch Ph 02 Amd,2154,6882,1996,25,158,38,Sold,NTREIS
PAST SALE,March-22-2019,Multi-Family (2-4 Unit),7343 Wellcrest Dr,Dallas,75230,340000,3,2,Crest Meadow Estates,1875,5053,1969,18,181,,Sold,NTREIS
PAST SALE,March-27-2019,Single Family Residential,2605 Maple Springs Blvd,Dallas,75235,340000,2,1,Moxley,1331,6360,1936,13,255,,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,6151 Cupertino Trl,Dallas,75252,341500,4,2.5,Bent Trail Add Ph 4,2344,,1992,11,146,42,Sold,NTREIS
PAST SALE,March-19-2019,Single Family Residential,1581 Coastal Dr,Rockwall,75087,343800,4,3.5,Hillside Ph 5 The Shores,3512,7492,2006,21,98,52,Sold,NTREIS
PAST SALE,February-28-2019,Single Family Residential,11605 Colmar St,Dallas,75218,344900,3,2,Lochwood,1357,8843,1955,40,254,,Sold,NTREIS
PAST SALE,February-26-2019,Single Family Residential,10021 Vistadale Dr,Dallas,75238,345000,3,2,White Rock North,2002,8973,1967,42,172,,Sold,NTREIS
PAST SALE,February-28-2019,Single Family Residential,9141 Rolling Rock Ln,Dallas,75238,345000,3,2,Kingsley Meadows 02,1950,8015,1974,40,177,,Sold,NTREIS
PAST SALE,March-1-2019,Condo/Co-op,15823 Breedlove Pl #116,Addison,75001,345000,2,2.5,Townhomes Of District A Ph 01-11,2021,262623,2007,39,171,281,Sold,NTREIS
PAST SALE,March-22-2019,Condo/Co-op,5609 Smu Blvd #201,Dallas,75206,345000,2,2,The Shelby Residences,1217,28793,2009,18,283,365,Sold,NTREIS
PAST SALE,February-15-2019,Single Family Residential,2315 Bob Sandlin Ln,Wylie,75098,345180,4,2.5,Grayhawk Park,2740,7841,2019,53,126,38,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,2416 Richland Chambers Ct,Wylie,75098,347470,4,2.5,Grayhawk Park,2517,10890,2018,11,138,38,Sold,NTREIS
PAST SALE,March-22-2019,Condo/Co-op,3225 Turtle Creek Blvd #1409,Dallas,75219,347500,2,2,Renaissance On Turtle Creek Condo,1242,154028,1998,18,280,718,Sold,NTREIS
PAST SALE,January-21-2019,Single Family Residential,3602 S Versailles Ave,Dallas,75209,348900,2,2,Lafoy Place,1790,7231,1946,78,195,,Sold,NTREIS
PAST SALE,January-23-2019,Condo/Co-op,6211 W Northwest Hwy #1906,Dallas,75225,349000,2,2,Preston Tower Condo,1132,185522,1966,76,308,846,Sold,NTREIS
PAST SALE,January-23-2019,Condo/Co-op,1715 Bennett Ave #101,Dallas,75206,349000,2,2.5,College Hill,1324,10237,2018,76,264,200,Sold,NTREIS
PAST SALE,January-28-2019,Single Family Residential,1215 Cedar Ridge Rd W,Heath,75032,349000,4,3,Cove Ridge,2476,15507,1996,71,141,,Sold,NTREIS
PAST SALE,January-28-2019,Multi-Family (2-4 Unit),5201 E Side Ave,Dallas,75214,349000,4,3,Freemans Columbia Ave Add,2148,8625,1923,71,162,,Sold,NTREIS
PAST SALE,January-9-2019,Single Family Residential,16032 Chalfont Cir,Dallas,75248,349000,2,2,Preston Park 02,2336,7144,1978,90,149,,Sold,NTREIS
PAST SALE,March-18-2019,Condo/Co-op,1600 Abrams Rd #17,Dallas,75214,349000,2,2.5,Stratford At Lakewood Condo,1907,151415,2005,22,183,305,Sold,NTREIS
PAST SALE,March-19-2019,Condo/Co-op,5814 Bryan Pkwy #50,Dallas,75206,349000,2,2.5,Bryan Pkwy Place,1509,7187,2013,21,231,225,Sold,NTREIS
PAST SALE,March-25-2019,Condo/Co-op,4626 Munger Ave #203,Dallas,75204,349000,2,2.5,Munger,1500,,2018,15,233,230,Sold,NTREIS
PAST SALE,March-27-2019,Single Family Residential,1315 Stevens Ridge Dr,Dallas,75211,349000,3,2,Stevens Park North,1754,9757,1961,13,199,,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,6602 Gentle Wind Ln,Dallas,75248,349000,3,2,Prestonwood,2235,8494,1978,11,156,,Sold,NTREIS
PAST SALE,February-1-2019,Single Family Residential,10453 Carry Back Cir,Dallas,75229,349900,4,2.5,Royal Chapel Estates,2359,12763,1967,67,148,,Sold,NTREIS
PAST SALE,February-13-2019,Single Family Residential,626 Hartsdale Dr,Dallas,75211,349900,3,2,Westmount,1806,8102,2018,55,194,,Sold,NTREIS
PAST SALE,February-14-2019,Single Family Residential,18408 WOODPOND Pl,Dallas,75252,349900,4,2.5,Bent Trail,2245,4792,1990,54,156,36,Sold,NTREIS
PAST SALE,February-14-2019,Condo/Co-op,4626 Munger Ave #207,Dallas,75204,349900,2,2.5,Munger,1500,,2018,54,233,230,Sold,NTREIS
PAST SALE,February-15-2019,Single Family Residential,2104 Forest Oaks Dr,Dallas,75228,349900,3,2,Forest Oaks 01,1512,11631,1955,53,231,,Sold,NTREIS
PAST SALE,February-15-2019,Condo/Co-op,3118 Ross Ave #4,Dallas,75204,349900,3,2.5,Veranda,1695,40598,2006,53,206,125,Sold,NTREIS
PAST SALE,February-19-2019,Single Family Residential,9056 Westbriar Dr,Dallas,75228,349900,3,2,Casa Linda Forest,2145,9060,1959,49,163,,Sold,NTREIS
PAST SALE,February-22-2019,Townhouse,5618 Lindell Ave #3,Dallas,75206,349900,2,2.5,Eastside On Lindell Condo Ph 01,1612,14288,2008,46,217,283,Sold,NTREIS
PAST SALE,February-27-2019,Single Family Residential,10120 Cimmaron Trl,Dallas,75243,349900,3,2.5,Cimmaron 02,2568,8625,1979,41,136,,Sold,NTREIS
PAST SALE,January-17-2019,Single Family Residential,7210 Robin Rd,Dallas,75209,349900,2,1,Lovers Lane Heights Add,1093,7492,1946,82,320,,Sold,NTREIS
PAST SALE,January-31-2019,Single Family Residential,9622 Vinewood Dr,Dallas,75228,349900,4,2.5,Crestview East 01,2271,8451,1961,68,154,,Sold,NTREIS
PAST SALE,January-9-2019,Multi-Family (2-4 Unit),10515 Pagewood Dr,Dallas,75230,349900,3,2.5,Crest Meadow Estates,2059,7884,1973,90,170,,Sold,NTREIS
PAST SALE,March-14-2019,Condo/Co-op,1505 Elm St #1103,Dallas,75201,349900,3,2.5,Elm Street Condo 1505,2045,10019,1957,26,171,1493,Sold,NTREIS
PAST SALE,March-15-2019,Single Family Residential,16630 Cleary Cir,Dallas,75248,349900,3,2,Highland North Villas,1812,4879,1985,25,193,,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,5125 Crawfish Ln,Garland,75043,349900,4,3,Cypress Cove Ph 2,3214,12153,2017,11,109,25,Sold,NTREIS
PAST SALE,March-5-2019,Townhouse,6366 Southpoint Dr,Dallas,75248,349900,3,2.5,Preston Green Ph 01,2220,2831,1973,35,158,150,Sold,NTREIS
PAST SALE,March-8-2019,Single Family Residential,10630 Estate Ln,Dallas,75238,349900,3,2,Lake Highlands North,1966,8886,1960,32,178,,Sold,NTREIS
PAST SALE,January-17-2019,Single Family Residential,3919 Whitman Dr,Rockwall,75087,349990,4,2,Castle Ridge Estates Ph 3,2419,11195,2018,82,145,33,Sold,NTREIS
PAST SALE,February-22-2019,Condo/Co-op,4830 Cedar Springs Rd #4,Dallas,75219,349999,2,2.5,Carreras Twnhms Condos,1974,84681,2005,46,177,280,Sold,NTREIS
PAST SALE,February-11-2019,Single Family Residential,1333 Apache Dr,Richardson,75080,350000,5,2.5,Richardson Heights 2nd Sec,2585,9017,1964,57,135,,Sold,NTREIS
PAST SALE,February-11-2019,Single Family Residential,5012 Thrush St,Dallas,75209,350000,2,2,Shannon Estates,1236,8233,1948,57,283,,Sold,NTREIS
PAST SALE,February-1-2019,Single Family Residential,6720 Old Settlers Way,Dallas,75236,350000,4,3.5,Estates At Grady Niblo Ph 01,3201,9714,2013,67,109,38,Sold,NTREIS
PAST SALE,February-15-2019,Single Family Residential,9526 Liptonshire Dr,Dallas,75238,350000,3,2,Lake Highlands Estates,1376,7623,1956,53,254,,Sold,NTREIS
PAST SALE,February-15-2019,Single Family Residential,6027 Breakpoint Trl,Dallas,75252,350000,3,2.5,Bent Trail Add Ph Three,2385,6098,1985,53,147,31,Sold,NTREIS
PAST SALE,February-6-2019,Single Family Residential,10825 Ferndale Rd,Dallas,75238,350000,3,3.5,Caribou Estates,2153,11238,1968,62,163,,Sold,NTREIS
PAST SALE,February-8-2019,Single Family Residential,2621 Mossvine Dr,Carrollton,75007,350000,4,2,Oak Creek Estates,2422,8843,1994,60,145,21,Sold,NTREIS
PAST SALE,January-11-2019,Single Family Residential,11635 Cimarec,Dallas,75218,350000,3,2,Lochwood,1447,7579,1955,88,242,,Sold,NTREIS
PAST SALE,January-14-2019,Multi-Family (2-4 Unit),13364 Southview Ln,Dallas,75240,350000,6,4,Northcrest Park,2948,10019,1964,85,119,,Sold,NTREIS
PAST SALE,January-17-2019,Condo/Co-op,4317 Cedar Springs Rd Unit C,Dallas,75219,350000,2,2.5,Firestation 4317 Condo,1587,14201,2005,82,221,146,Sold,NTREIS
PAST SALE,January-31-2019,Condo/Co-op,3948 Buena Vista St #102,Dallas,75204,350000,2,1.5,Cambrick Place Condo,1022,33484,1981,68,342,215,Sold,NTREIS
PAST SALE,March-18-2019,Condo/Co-op,5200 Keller Springs Rd #1222,Dallas,75248,350000,2,2,Bonaventure Condo,2006,331012,1981,22,174,963,Sold,NTREIS
PAST SALE,March-20-2019,Single Family Residential,9957 Faircrest Dr,Dallas,75238,350000,3,2.5,White Rock North,2146,8364,1968,20,163,,Sold,NTREIS
PAST SALE,March-22-2019,Single Family Residential,3226 Newcastle Dr,Dallas,75220,350000,4,3,Bradford Estates,2028,10193,1955,18,173,,Sold,NTREIS
PAST SALE,March-4-2019,Single Family Residential,804 S Lakeshore Dr,Rockwall,75087,350000,4,2.5,Royal Park Place,2921,12415,1985,36,120,,Sold,NTREIS
PAST SALE,March-6-2019,Single Family Residential,5311 Maple Springs Blvd,Dallas,75235,350000,3,2,Oak Lawn Heights,1592,8015,1926,34,220,,Sold,NTREIS
PAST SALE,March-7-2019,Single Family Residential,3217 Jubilee Trl,Dallas,75229,350000,3,2,Kenilworth Estates,2002,12415,1960,33,175,,Sold,NTREIS
PAST SALE,March-8-2019,Single Family Residential,468 Tiffany Trl,Richardson,75081,354000,4,3,Richland Park,2610,10367,1975,32,136,,Sold,NTREIS
PAST SALE,January-25-2019,Single Family Residential,620 Hartsdale Dr,Dallas,75211,354900,3,2,Westmount,1806,8102,2018,74,197,,Sold,NTREIS
PAST SALE,January-31-2019,Single Family Residential,616 Hartsdale Dr,Dallas,75211,354900,3,2,Westmount,1806,8102,2018,68,197,,Sold,NTREIS
PAST SALE,March-11-2019,Single Family Residential,5304 Ventana Trl,Dallas,75252,354900,3,2.5,Bent Trail Village,2325,3920,1991,29,153,,Sold,NTREIS
PAST SALE,March-6-2019,Single Family Residential,2016 Old Orchard Dr,Dallas,75208,354900,2,1,Stevens Park Estates,1294,7318,1934,34,274,,Sold,NTREIS
PAST SALE,March-8-2019,Townhouse,1600 Abrams #23,Dallas,75214,354900,2,2.5,Stratford at Lakewood,1899,,2005,32,187,303,Sold,NTREIS
PAST SALE,February-28-2019,Single Family Residential,1206 Ferndale Ave,Dallas,75224,355000,4,3.5,Elmwood,2438,7144,1928,40,146,,Sold,NTREIS
PAST SALE,January-18-2019,Single Family Residential,6708 Winterwood Ln,Dallas,75248,355000,4,2.5,Preston Meadows,2517,10019,1969,81,141,,Sold,NTREIS
PAST SALE,March-4-2019,Single Family Residential,4122 Fairlakes Ct,Dallas,75228,355000,4,3,Fairway Estates,2834,10454,1985,36,125,33,Sold,NTREIS
PAST SALE,March-14-2019,Condo/Co-op,4121 Mckinney Ave #29,Dallas,75204,357500,2,2.5,Charleston Square Condo,1880,40946,2003,26,190,325,Sold,NTREIS
PAST SALE,March-13-2019,Condo/Co-op,7011 Helsem Way #171,Dallas,75230,359000,3,3,Hillcrest Villa Condo,2684,721005,1974,27,134,470,Sold,NTREIS
PAST SALE,March-15-2019,Single Family Residential,705 Parkhurst Dr,Dallas,75218,359000,3,2,Lake Terrace,1564,9235,1957,25,230,,Sold,NTREIS
PAST SALE,March-15-2019,Condo/Co-op,427 W 10th St #702,Dallas,75208,359000,2,2.5,Dallas Land & Loan 02,1585,31581,2019,25,226,250,Sold,NTREIS
PAST SALE,March-18-2019,Condo/Co-op,3225 Turtle Creek Blvd #1903,Dallas,75219,359000,2,2,Renaissance On Turtle Creek Condo,1120,154028,1998,22,321,650,Sold,NTREIS
PAST SALE,March-18-2019,Condo/Co-op,427 W 10th St #502,Dallas,75208,359000,2,2.5,Dallas Land & Loan 02,1585,31581,2019,22,226,250,Sold,NTREIS
PAST SALE,March-19-2019,Condo/Co-op,427 W 10th St #503,Dallas,75208,359000,2,2.5,Dallas Land & Loan 02,1585,31581,2019,21,226,250,Sold,NTREIS
PAST SALE,March-20-2019,Condo/Co-op,427 10th #501,Dallas,75208,359000,2,2.5,Bishop & 10th,1585,31363,2019,20,226,250,Sold,NTREIS
PAST SALE,March-4-2019,Single Family Residential,1509 Nantuckett Dr,Dallas,75224,359000,4,3,Oak Park Estates,2924,11195,1955,36,123,,Sold,NTREIS
PAST SALE,February-14-2019,Single Family Residential,9921 Tanglevine Dr,Dallas,75238,359500,4,2.5,White Rock North,2141,8668,1967,54,168,,Sold,NTREIS
PAST SALE,February-4-2019,Single Family Residential,3320 Potters House Way,Dallas,75236,359900,4,3,Capella Park Ph 01,3078,9627,2010,64,117,63,Sold,NTREIS
PAST SALE,March-28-2019,Condo/Co-op,1600 Abrams Rd #31,Dallas,75214,359900,2,2.5,Stratford At Lakewood Condos,1796,151415,2007,12,200,287,Sold,NTREIS
PAST SALE,March-28-2019,Single Family Residential,4506 Scenic Cir,Garland,75043,359900,3,2.5,Candlestick Cove 03,2472,12415,1981,12,146,,Sold,NTREIS
PAST SALE,February-12-2019,Single Family Residential,3131 Catamore Ln,Dallas,75229,359995,3,2,Walnut Hills 3rd Inst,1967,10411,1955,56,183,,Sold,NTREIS
PAST SALE,February-15-2019,Single Family Residential,12514 High Meadow Dr,Dallas,75244,360000,3,2,Meadow Park 04,1510,10411,1965,53,238,3,Sold,NTREIS
PAST SALE,February-15-2019,Condo/Co-op,4307 Mckinney Ave #5,Dallas,75205,360000,2,2.5,Amherst Condos,1730,9017,2002,53,208,390,Sold,NTREIS
PAST SALE,February-22-2019,Single Family Residential,11732 Coral Hills Pl,Dallas,75229,360000,3,2,Coral Hills,1976,15333,1960,46,182,,Sold,NTREIS
PAST SALE,February-28-2019,Townhouse,5858 Callisto Ct,Dallas,75235,360000,2,2.5,Villas at Kimsey Place,1192,,2018,40,302,100,Sold,NTREIS
PAST SALE,February-7-2019,Single Family Residential,420 E 9th St,Dallas,75203,360000,5,3,Oak Cliff Original,2576,8756,1945,61,140,,Sold,NTREIS
PAST SALE,January-11-2019,Single Family Residential,7124 Wild Valley Dr,Dallas,75231,360000,3,2,University Manor,2252,10280,1956,88,160,,Sold,NTREIS
PAST SALE,January-11-2019,Single Family Residential,7844 HIGH OAKS Cir,Dallas,75231,360000,3,2,HIGH OAKS,1717,7623,1984,88,210,100,Sold,NTREIS
PAST SALE,January-15-2019,Townhouse,5006 Cedar Springs Rd Unit F,Dallas,75235,360000,2,2,Palm Plaza,1751,2178,1999,84,206,83,Sold,NTREIS
PAST SALE,January-25-2019,Single Family Residential,9453 Meadowknoll Dr,Dallas,75243,360000,4,3,Forest Mdws Sec 01,2490,9017,1969,74,145,,Sold,NTREIS
PAST SALE,March-11-2019,Single Family Residential,307 Russwood St,Rockwall,75087,360000,3,3.5,Ridge Road Village,2940,12415,1985,29,122,,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,4402 Somerville Ave,Dallas,75206,360000,2,2,Montebello Park,1522,7405,1940,11,237,,Sold,NTREIS
PAST SALE,February-21-2019,Single Family Residential,652 Bizerte Ave,Dallas,75224,362900,3,2,Wynnewood,2122,11935,1956,47,171,3,Sold,NTREIS
PAST SALE,March-28-2019,Single Family Residential,10015 White Ln,Irving,75063,364000,3,2.5,Lakes of Valley Ranch Ph 04,2254,6665,1993,12,161,42,Sold,NTREIS
PAST SALE,January-25-2019,Condo/Co-op,2125 Kessler Ct #58,Dallas,75208,364500,3,3,Highlands Condos,1817,512222,1974,74,201,511,Sold,NTREIS
PAST SALE,January-14-2019,Single Family Residential,3451 Cedarhurst Dr,Dallas,75233,364875,3,2,Ford,2100,29011,1954,85,174,,Sold,NTREIS
PAST SALE,March-1-2019,Single Family Residential,9646 Livenshire Dr,Dallas,75238,364900,3,2,Lake Highlands Estates,1594,7710,1959,39,229,,Sold,NTREIS
PAST SALE,March-4-2019,Single Family Residential,9722 Burleson Dr,Dallas,75243,364900,4,3,Jackson Meadows Sec 03,2470,8886,1979,36,148,,Sold,NTREIS
PAST SALE,March-14-2019,Single Family Residential,2015 Mayflower Dr,Dallas,75208,364997,2,2,Stevens Park Estates,1723,6360,1955,26,212,,Sold,NTREIS
PAST SALE,February-12-2019,Single Family Residential,9125 Larchwood Dr,Dallas,75238,365000,3,2,Lake Highlands Estates 12,1632,7754,1955,56,224,,Sold,NTREIS
